,text,external_id,error,classifications,error_detail
259, rachelgetsindy virtual walk with my friends every saturday morning of us on google hangout each walking ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.584}]",
260, liamhammett devingray laraconeu maybe ll tweet out google hangout url yeah ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.456}]",
261, miss google hangout days where we get together draw and chill yo ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.498}]",
262, liamhammett laraconeu freekmurze would love too tried to organize an office space here in vietnam and sell ti ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.744}]",
263, devingray__ laraconeu at laracon online earlier this year freekmurze and few others hosted google hangout ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.654}]",
264, derrickca glad to see you have more than just two or three followers and will not ask me to hangout on google ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.872}]",
265, derrickca am convinced they are getting kickbacks from google hangout ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.555}]",
266, artgerm google hangout with friends and sketching while doing my social distancing think will end up with quite stack of sketch ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.724}]",
267, emresidents join us on est for our covid impact osteopathic amp int medicalstudents dr scott plasner of jeffemres ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.844}]",
268, tweetingferrari sars catch one boy for here just now him apps na hangout textnow google voice pia kik abeg make una pray for thi ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.811}]",
269,sars catch one boy for here just now him apps na hangout textnow google voice pia kik abeg make una pray for this boy ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.938}]",
270, exposing bl queensdiscussi dojobat the chat isnt racist at all yall really believe anything it was edgy in ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.976}]",
271,hosting hangout session first time for members only but for twitter peeps exclusive invite ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.63}]",
272, dieseldugong real gangstas use google hangout,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.837}]",
273,tomorrow with bek as part of tomorrow instagram live amp google hangout we re joined by pauldeeprose of the ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.585}]",
274, ynjtb didn know google had an hangout system e_e,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.511}]",
275, should get up and work on art if any friends who wants to do google hangout and dwaw,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.698}]",
276, fionnacreates would you like to participate in civ saturday if you ve got two saturdays in row free use this handy form to sign up ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.831}]",
277,would you like to participate in civ saturday if you ve got two saturdays in row free use this handy form to si ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.465}]",
278, waseemwahood eidmubarak although we can celebrate it like we usually do hope we still feel the spirit at least now you ll ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.638}]",
279, eidmubarak although we can celebrate it like we usually do hope we still feel the spirit at least now yo ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.91}]",
280, anhtriettran google hangout is the green text bubbles of videoconferencing,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.79}]",
281,the fucking fact that people voted on this is basically the summation of our night on google hangout ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.813}]",
282,,,TRUE,,"Invalid text, empty strings are not allowed"
283,the seconds between talk to you later and trying to exit the google hangout ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.562}]",
284,in google hangout watching the underworld movies with the boys taptherockies,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.873}]",
285, ways to connect create and collaborate using google hangouts copyblogger ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.769}]",
286, emmdee flotus chat me on my google gmail hangout for discussion love you georginafrancis gmail com add me up,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.572}]",
287,tearful google hangout on raya morning ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.748}]",
288, askboomer flotus add me up on my google gmail hangout for discussion love you georginafrancis gmail com add me up ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.568}]",
289,me on google hangout at pm ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.89}]",
290, cslpodcast david_albiani m sorry but refuse to participate in google hangout with cushmanmlb unless he adh ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.484}]",
291, sutton_impactu kenshropshire for sure then came other business savvy resources then facetime google hangout ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.657}]",
292, comcastbusiness oh and to add speed can upload jpeg file reliability can even get through go ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.806}]",
293, parkdale_school jr high hangout with mrs stengel all grades and students are welcome for an evening of ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.984}]",
294, imindminesb esqsound typical pisces response lol ve been playing over google hangout with an app been hard reading body language,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.771}]",
295,anyone interested in zoom google hangout for aew tonight can start meeting if so ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.732}]",
296,had google hangout birthday party for my daughter today forgot to take picture of my setup connected my ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.675}]",
297, swiftonsecurity have ps eye got it to work with zoom but not with google hangout or other apps ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.803}]",
298,it was over when mac demarco had google hangout to promote record release day,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.477}]",
299, theliturgists connection to others weekly google hangout with my book club girls facetime with family and friend ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.785}]",
300, inkyelbows kevinarts mblakewriter garthstein and jburtbooks joined my class using google hangout meets thi ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.878}]",
301, remembering our heroes may look different this year due to the pandemic bbq in the backyard might be goo ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.965}]",
302, sstegemeyer have good partner but spent weeks pulling hours of work while also ensuring that all kid ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.889}]",
303,prayer for an hour google hangout ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.775}]",
304, msaad_in sofialioness_ yasartntj alikeskin_tr asadowaisi aimim_national narendramodi rssorg zoom app try ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.655}]",
305, justnasty real think need yalls email addresses or numbers to send codes we can likely just do it over dm her ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.793}]",
306, bnacker love google meet much more secure than zoom and they have the gallery view option google hangout didn ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.582}]",
307, nytopinion feel so bad for forgetting about or google hangout this morning but got sucked into this makeup ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.78}]",
308, princess_menla caveofbeauty omg we love glow ve got mine on monday and m so excited just have questi ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.991}]",
309,teacher did google hangout with small group of students to assist with missed assignments ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.514}]",
310,when you re all alone even on the google hangout ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.498}]",
311,may club cubase google hangout via youtube,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.934}]",
312, gtm but unlike google hangout zoom requires installable on desktop this can pose friction or even become s ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.81}]",
313, nennychilling ah see devainart can be bad if you hangout with the wrong people mostly use it to post my art ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.766}]",
314,anyone else stay on after everyone leaves google hangout and just practice smiling and realize that you don know how to smile,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.939}]",
315, jonesywastaken orangecrushart do google hangout or zoom meet and invite friends who are watching as well ve ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.766}]",
316, touficsbeiti rubysdo juliannarowsell plansmash do you have plans for lunch break would you like hangout on zoom or google meet ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.858}]",
317, emoblairwaldorf rivalmob pentimenthoe teenrxcket_ glen_solo avocutie kaslikestgii luciextoo sapphicslut ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.533}]",
318,eve of eid going well our family skype google hangout zoom session yes idk why we kept switching through apps lmaoo,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.6}]",
319,at least of my sketchbook is drawings of my friends in boxes from when we re on google hangout,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.63}]",
320,no google no can tollerate you shooting down googlecloudprint or hangout but after googlereader and ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.854}]",
321, so am kicking off an informal and irregular live explainer series office hours with carbon mike ll spin ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.858}]",
322, therynheart and they will all meet their maker this is about their collection plates and not god god hears us ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.703}]",
323,thank you curtis_phs for hosting an th grade nd grade google hangout playing kahoots even though your question ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.89}]",
324,conducted google hangout farmer meeting shared paddy crop best package of practice google_hangout_farmer_meeting ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.528}]",
325, ravithinkz rahulroushan leading intellectuals are on twitter eminent intellectuals are on google hangout,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.724}]",
326, m_fadl hi mohamed would be glad if you join us at pm hangout link ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.534}]",
327, aplaceinspringd google hangout is better because longer hahahahaha ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.773}]",
328, slaymonr oh nah m showing my shoot google docs hangout slides you name it google,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.873}]",
329, bawobotu no vex didn know it was same with google hangout,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.813}]",
330, ravithinkz rahulroushan leading intellectuals are on twitter eminent intellectuals are on google hangout,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.724}]",
331, river_shadow particularly like the person google hangout with everyone waving at the end ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.847}]",
332,,,TRUE,,"Invalid text, empty strings are not allowed"
333,oh no am crashing a d and it is mins to my interview and ve been on the google hangout link twice since ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.595}]",
334,in google office hours hangout google john mueller answered question about why site lost rankings his an ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.559}]",
335, ravithinkz rahulroushan leading intellectuals are on twitter eminent intellectuals are on google hangout,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.724}]",
336, rahulroushan leading intellectuals are on twitter eminent intellectuals are on google hangout,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.7}]",
337,me and sarah icons on google hangout make us look like shark person and lava person ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.586}]",
338, carleybeale today google hangout visits included sensory scavenger hunt and speed race scavenger hunt said goodbye to some am ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.556}]",
339,when your google hangout sociables game turns into discussion about domestic oil ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.537}]",
340, adore google hangout quality,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.653}]",
341, cjluckeydope had great google hangout with the th grade students from black river elementary school in northern new york love ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.997}]",
342,love putting alanis morissette on the jukebox my ps at the bar this google hangout while kicking it with my fr ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.586}]",
343,,,TRUE,,"Invalid text, empty strings are not allowed"
344, alicekeeler is there way to reopen all the tabs you just closed in the middle of google hangout and you needed ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.798}]",
345, agnesperezflor great day for google classroom hangout kennelly_school cahillsfour maryvallera scott_zullo hartford_pub ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.701}]",
346,hey little monsters join haley google hangout now dm her for the link join rain on me party photopopgraphy ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.409}]",
347,kenny just showed off our mexican tomato bullion on the google hangout ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.75}]",
348, bswchronicles question who wants to do rewatch of insecure and do zoom or google hangout as we watch we could watch episodes ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.807}]",
349, telegram dcasbol we want meeting of video call system in telegram which is available in google hangout and skype,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.875}]",
350, sjalbert math google hangout with smart th graders probability and review of decimals we rocked it sjalbert maryfinnimor ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.475}]",
351, supagirl_ thezombieronin have never met mutual irl but have spoken to the strangers on the internet via ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.56}]",
352,wonder google employees using zoomapp for video chat not even any beta program for empls hangout duo not use ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.995}]",
353,,,TRUE,,"Invalid text, empty strings are not allowed"
354,why tf does amp think m gonna look for google hangout link when selected the phone call option like bitch call me call me call me,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.619}]",
355,netflix party friday may pm ready for our friday night movie tonight we re watching hook joi ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.789}]",
356, authorabbyknox thankies did google hangout call earlier with my parents amp my brothers each did one when they ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.635}]",
357,missing seeing these little ones hope ya all have super memorial day weekend see you all tuesday in our googl ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.93}]",
358,love seeing my class in our google hangout meetings our book for this week was flat stanley also introduced ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.612}]",
359,coming next is wonder woman be prepared as we have another wave coming up into understanding the british pa ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.526}]",
360,just got new phone who wanna have google hangout ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.83}]",
361, katmasterson check out my teacher message on google hangout and class dojo promoting me to model live fundations lesson ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.852}]",
362,that a wrap for my third year of teaching one for the books for sure lpsleads whacats my class picture had to ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.499}]",
363,,,TRUE,,"Invalid text, empty strings are not allowed"
364,today was the last official day with my students we had our farewell google hangout drove by school to say good ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.877}]",
365, robxrich what is google hangout haha,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.812}]",
366, _mere_anarchy calamityjayne dude you re gonna have to feel the room here there is lot going on and right now ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.62}]",
367, techteacher _marymanzano srothteachlg today it mute tab so don go crazy managing google hangout meet ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.605}]",
368, bswchronicles question who wants to do rewatch of insecure and do zoom or google hangout as we watch we could watch episodes ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.807}]",
369,me and briannamurphy spent our anniversary on google hangout making playlist of real cringy rock music from ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.712}]",
370, patrickhwillems we can get deal if you won reply to my phone calls text messages emails zoom invites goo ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.596}]",
371, jr high hangout with mrs stengel all grades and students are welcome for an evening ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.569}]",
372,just done hour google hangout with my homies playing styrophone and spoons needed that ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.724}]",
373, should really check my google hangout before the message vanishes sha ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.804}]",
374,,,TRUE,,"Invalid text, empty strings are not allowed"
375, edskoudis ok so it done you walk into the office and say alexa join the hangout and the old tv turns on and it joins our team ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.541}]",
376,,,TRUE,,"Invalid text, empty strings are not allowed"
377, benobledrw next week f is senior spirit week seniors can join each day with the google hangout link sent to your email reach out ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.85}]",
378,clever m so used to zooming love how that become the generic when it could be msteams google hangout meet ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.739}]",
379,ok so it done you walk into the office and say alexa join the hangout and the old tv turns on and it joins ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.861}]",
380, boloskeleton buzzed google hangout when,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.779}]",
381, yourcinemaguy well my furlough begins we should do google hangout this summer ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.815}]",
382, months ago someone retiring would be given little bit of gathering with eating times at least cake and it ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.361}]",
383, hiperleo google hangout con el team rubenoa cuadranterp prfriday theteam ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.647}]",
384, madona_syombua ll be live this friday at the young devs hangout hosted by reubenkihiu with dcoustawilson georgemandis and _ju ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.76}]",
385,google hangout con el team rubenoa cuadranterp prfriday theteam ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.577}]",
386,,,TRUE,,"Invalid text, empty strings are not allowed"
387, cjluckeydope had great google hangout with the th grade students from black river elementary school in northern new york love ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.997}]",
388,,,TRUE,,"Invalid text, empty strings are not allowed"
389,had great google hangout with the th grade students from black river elementary school in northern new york ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.685}]",
390,last day of school there backpack and he logging into his end of year party via google hangout so many ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.492}]",
391, reubenkihiu the dev hangout giveaway is here free google playstore accounts premium courses and cash prizes up for grabs fill th ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.973}]",
392, post covid infrastructure in classroom would be changing college class of if goes to in class and ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.795}]",
393,just had google hangout with an th grader about civic duty and interrogating the information we re given by thos ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.495}]",
394, muddled_world is another reason why hufflepuff house is so great you are always available to talk amp you are tal ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.928}]",
395,today was the last day of the school year and man what an anticlimactic way to end on google hangout saying bye to students ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.852}]",
396,,,TRUE,,"Invalid text, empty strings are not allowed"
397, i_amchrisb try explaining to year olds to mute their mics on google hangout it pandemonium the teacher was ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.558}]",
398,,,TRUE,,"Invalid text, empty strings are not allowed"
399, sketchyqueersnn the next meeting of queer sketchbook club online will be tomorrow the rd of may from am until pm gmt the th ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.647}]",
400,hey little monsters there going be monster pop emergency google hangout tonight photopopgraphy be having at ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.501}]",
401,next week f is senior spirit week seniors can join each day with the google hangout link sent to your email ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.644}]",
402, ogbenidipo don think google changed from hangout to meet the two services are different one is for casual ch ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.466}]",
403, ihateterfs only interaction is that one google hangout but feel like could chuck you off roof in heartbeat,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.943}]",
404, nanjala try google hangout meet it is more secure think never heard of hacking incidences with it ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.473}]",
405,just did my first google hangout with my students we read cute book and talked about how we all miss school  ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.774}]",
406,last day of school google hangout and gimkit  ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.641}]",
407, mattstultz another week another dprinting digifab maker hangout let do this tonight at eastern sign up at the link below  ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.87}]",
408,,,TRUE,,"Invalid text, empty strings are not allowed"
409,another week another dprinting digifab maker hangout let do this tonight at eastern sign up at the lin ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.731}]",
410,,,TRUE,,"Invalid text, empty strings are not allowed"
411, cscougarband live on youtube and hang out with your friends at the google meet link youtube livestream goo ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.949}]",
412,live on youtube and hang out with your friends at the google meet link youtube livestream ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.697}]",
413, sina_jb missing peer networking at the virtual ica sign up for the poli_com graduate student virtual hangout organized by shanno ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.652}]",
414,missing peer networking at the virtual ica sign up for the poli_com graduate student virtual hangout organized ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.589}]",
415, hamiltongrovehc have you seen your loved one recently don forget to take advantage of our video calls facetime zoom whatsapp go  ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.553}]",
416, mrbotelho tomorrow google hangout th grade math classes are back to the future themed realmikefox let us know if back to th gra ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.617}]",
417, sketchyqueersnn the next meeting of queer sketchbook club online will be tomorrow the rd of may from am until pm gmt the th ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.647}]",
418,,,TRUE,,"Invalid text, empty strings are not allowed"
419, vegas_ccsw suptjaraccsd lindacavazos linevon chrisagarvey trustee_wright trusteeford irenecepedanv ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.627}]",
420,,,TRUE,,"Invalid text, empty strings are not allowed"
421,check out da rd annual virtual art show featuring middle amp high school student art now to vote for viewe ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.594}]",
422,wait so you re telling me am not supposed to post memes in my classes google hangout ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.526}]",
423, tomochocopod happy friday yuri fans tomorrow is the third saturday of the month which means it is time for our first ever patreon ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.821}]",
424,happy friday yuri fans tomorrow is the third saturday of the month which means it is time for our first ever pa ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.67}]",
425,hey grade today google hangout will be so much fun come ready to have bilingual scavenger hunt special ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.837}]",
426,math google hangout with smart th graders probability and review of decimals we rocked it sjalbert ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.613}]",
427, was sure this person talking to me was fake spam account but then they asked if wanted to text on google ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.764}]",
428, agnesperezflor great day for google classroom hangout kennelly_school cahillsfour maryvallera scott_zullo hartford_pub ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.701}]",
429,,,TRUE,,"Invalid text, empty strings are not allowed"
430, mrsdanklefs the moment you realize and remember every poster you made is backwards for your last google hangout of the school year ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.539}]",
431,,,TRUE,,"Invalid text, empty strings are not allowed"
432,great day for google classroom hangout kennelly_school cahillsfour maryvallera scott_zullo ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.497}]",
433,yikes just survived google hangout videocall where too much visual truth about my quarantined self was hd evide ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.89}]",
434, look better on teams than do on zoom where look horrific blue jeans look super rough google hangout wow ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.585}]",
435, sketchyqueersnn the next meeting of queer sketchbook club online will be tomorrow the rd of may from am until pm gmt the th ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.647}]",
436, stevekellyuk once again it was an absolute pleasure and honour to join my colleagues keighleycollege on our weekly google hangout  ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.914}]",
437,once again it was an absolute pleasure and honour to join my colleagues keighleycollege on our weekly google hango ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.621}]",
